v,m,t
"[[3.41229576e+00 3.97943966e+00 1.12821788e+00 3.92491656e+01
  1.51140036e-30 1.55970070e-30 2.66015543e-04 2.50052349e-01
  1.51138485e-30 9.88336467e-31 1.64153354e+00 3.92832059e+01
  6.06671497e-31 2.91134983e-31 4.18058954e-31 3.15987531e-31]]","[[-2.54082073e+00 -2.76276247e+00 -1.41092720e+00 -7.22309582e+00
  -5.82833685e-17 -2.67009076e-16  3.58065100e-02  9.39608866e-01
  -2.66373387e-16 -5.28028388e-17  1.99031538e+00  7.81095644e+00
   1.13568375e-16 -2.77820163e-16 -3.12608474e-16 -5.11604183e-17]]",89
"[[3.44720302e+00 4.02172441e+00 1.13867021e+00 3.93354262e+01
  1.51005395e-30 1.54659258e-30 2.89396833e-04 2.62389358e-01
  1.54654917e-30 9.85659040e-31 1.67290433e+00 3.94824377e+01
  6.00604782e-31 2.89773037e-31 4.16701174e-31 3.12827656e-31]]","[[-2.54947469e+00 -2.77298082e+00 -1.41726078e+00 -7.19270551e+00
  -1.69790431e-16 -1.90419435e-16  3.73289410e-02  9.67457393e-01
  -4.63963988e-16 -1.32410352e-16  2.00988421e+00  7.79931763e+00
   1.02211538e-16 -2.89400611e-16 -2.28217508e-16 -4.60443765e-17]]",90
"[[3.48229947e+00 4.06421446e+00 1.14924590e+00 3.94165525e+01
  1.62276058e-30 1.74065248e-30 3.14407341e-04 2.75298775e-01
  1.53131715e-30 9.90188093e-31 1.70490759e+00 3.96778268e+01
  5.94598734e-31 2.87456245e-31 4.12540081e-31 3.10164470e-31]]","[[-2.55828560e+00 -2.78327149e+00 -1.42373183e+00 -7.16226045e+00
  -5.10312666e-16 -6.29117404e-16  3.88785157e-02  9.95344356e-01
  -4.02287874e-16  7.70845953e-19  2.02964974e+00  7.78763941e+00
   9.19903839e-17 -2.36357891e-16 -2.02962940e-16 -1.98739711e-17]]",91
"[[3.51759225e+00 4.10690935e+00 1.15994661e+00 3.94926031e+01
  1.60720344e-30 1.74194974e-30 3.41121271e-04 2.88790372e-01
  1.51694708e-30 9.86968041e-31 1.73754969e+00 3.98694065e+01
  5.88652747e-31 2.84581682e-31 4.24026210e-31 3.14527347e-31]]","[[-2.56725088e+00 -2.79362589e+00 -1.43033237e+00 -7.13175746e+00
  -4.33387920e-16 -4.29443901e-16  4.04549118e-02  1.02326416e+00
  -3.92769015e-16 -8.10486978e-17  2.04959994e+00  7.77592040e+00
   8.27913455e-17 -2.12722102e-16 -3.07612752e-16  6.85108872e-17]]",92
"[[3.55308836e+00 4.14980827e+00 1.17077384e+00 3.95636360e+01
  1.60470851e-30 1.72484975e-30 3.69614238e-04 3.02873675e-01
  1.54937140e-30 9.88917804e-31 1.77083660e+00 4.00572093e+01
  6.36220951e-31 2.81742318e-31 4.37063010e-31 3.12265675e-31]]","[[-2.57636790e+00 -2.80403565e+00 -1.43705458e+00 -7.10119352e+00
  -5.06569952e-16 -3.68624645e-16  4.20577992e-02  1.05121133e+00
  -1.35332084e-16  3.57734355e-17  2.06972306e+00  7.76415922e+00
   3.05715006e-16 -1.93990000e-16 -1.45409237e-16  9.13852371e-17]]",93
"[[3.58879463e+00 4.19291003e+00 1.18172892e+00 3.96297084e+01
  1.68321127e-30 1.84821521e-30 3.99963226e-04 3.17557961e-01
  1.54578082e-30 1.00805232e-30 1.80477395e+00 4.02412676e+01
  6.34511392e-31 2.78924894e-31 4.33646914e-31 3.09168494e-31]]","[[-2.58563401e+00 -2.81449260e+00 -1.44389089e+00 -7.07056577e+00
  -1.48423375e-16 -7.06747454e-16  4.36868398e-02  1.07918048e+00
  -1.26974112e-17 -1.38167313e-16  2.09000770e+00  7.75235455e+00
   3.43353842e-16 -1.74591000e-16 -1.61763846e-16  7.71993752e-17]]",94
"[[3.62471776e+00 4.23621310e+00 1.19281305e+00 3.96908774e+01
  1.66641958e-30 1.83100554e-30 4.32246524e-04 3.32852255e-01
  1.54721338e-30 1.00110962e-30 1.83936701e+00 4.04216130e+01
  7.34419238e-31 2.76554181e-31 4.50956721e-31 3.09683381e-31]]","[[-2.59504649e+00 -2.82498883e+00 -1.45083393e+00 -7.03987154e+00
  -1.39938550e-16 -6.00400834e-16  4.53416871e-02  1.10716635e+00
  -1.41390618e-16 -1.80366858e-16  2.11044275e+00  7.74050507e+00
  -1.69462035e-17 -1.77590031e-16  1.53927233e-18  1.29534175e-16]]",95
"[[3.66086431e+00 4.27971564e+00 1.20402724e+00 3.97471991e+01
  1.65047894e-30 1.81269777e-30 4.66543673e-04 3.48765325e-01
  1.53313309e-30 1.03235347e-30 1.87462070e+00 4.05982771e+01
  8.56627542e-31 2.82311374e-31 4.47609269e-31 3.09606399e-31]]","[[-2.60460266e+00 -2.83551669e+00 -1.45787656e+00 -7.00910835e+00
  -9.90456949e-17 -5.41871609e-16  4.70219866e-02  1.13516378e+00
  -1.64558919e-16 -3.65443329e-16  2.13101747e+00  7.72860954e+00
  -3.75185599e-16 -2.52149688e-16 -3.27044653e-17  1.71533941e-16]]",96
"[[3.69724068e+00 4.32341550e+00 1.21537241e+00 3.97987295e+01
  1.68854334e-30 1.79566086e-30 5.02935410e-04 3.65305679e-01
  1.53818199e-30 1.02790441e-30 1.91053962e+00 4.07712908e+01
  8.48061266e-31 2.80825642e-31 4.43143038e-31 3.06510335e-31]]","[[-2.61429979e+00 -2.84606877e+00 -1.46501190e+00 -6.97827390e+00
   1.44459377e-16 -5.20700641e-16  4.87273752e-02  1.16316774e+00
  -2.90862386e-16 -4.05544085e-16  2.15172147e+00  7.71666675e+00
  -3.37667039e-16 -2.63504948e-16 -2.62936610e-17  1.54380547e-16]]",97
"[[3.73385317e+00 4.36731023e+00 1.22684933e+00 3.98455239e+01
  1.67190269e-30 1.78092001e-30 5.41503600e-04 3.82481565e-01
  1.54818868e-30 1.02567214e-30 1.94712806e+00 4.09406847e+01
  8.45568773e-31 2.87583121e-31 4.38711607e-31 3.04463688e-31]]","[[-2.62413516e+00 -2.85663793e+00 -1.47223331e+00 -6.94736610e+00
   1.14367938e-16 -5.25338233e-16  5.04574813e-02  1.19117332e+00
  -4.21113861e-16 -2.75285839e-16  2.17254473e+00  7.70467553e+00
  -2.26517397e-16 -3.34959034e-16 -2.36642949e-17  1.70855754e-16]]",98
"[[3.77070791e+00 4.41139713e+00 1.23845862e+00 3.98876375e+01
  1.88945731e-30 1.78184711e-30 5.82331175e-04 4.00300965e-01
  1.55824285e-30 1.01768309e-30 1.98438998e+00 4.11064891e+01
  8.37113631e-31 2.84940356e-31 4.34324491e-31 3.01419051e-31]]","[[-2.63410607e+00 -2.86721728e+00 -1.47953438e+00 -6.91638306e+00
   5.86949375e-16 -6.09685034e-16  5.22119251e-02  1.21917573e+00
  -5.38802546e-16 -2.95377286e-16  2.19347759e+00  7.69263479e+00
  -2.04604460e-16 -2.86196624e-16 -2.12978654e-17  1.53770178e-16]]",99
"[[3.80781092e+00 4.45567323e+00 1.25020083e+00 3.99251248e+01
  1.87086314e-30 1.77843702e-30 6.25502065e-04 4.18771597e-01
  1.54351087e-30 1.02650619e-30 2.02232908e+00 4.12687339e+01
  8.28742495e-31 2.82090953e-31 4.34878125e-31 2.99222829e-31]]","[[-2.64420979e+00 -2.87780022e+00 -1.48690897e+00 -6.88532305e+00
   5.45586655e-16 -4.28681622e-16  5.39903184e-02  1.24717027e+00
  -5.14084625e-16 -4.03679806e-16  2.21451077e+00  7.68054347e+00
  -1.84144014e-16 -2.57576962e-16 -8.91457822e-17  1.09793010e-16]]",100
